Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM1721490,"GMP cell R3.57","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072669",SRX1072669,"H. Leighton Grimes","Aug 26, 2016"
GSM1721491,"GMP cell R3.58","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072670",SRX1072670,"H. Leighton Grimes","Aug 26, 2016"
GSM1721492,"GMP cell R3.59","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072671",SRX1072671,"H. Leighton Grimes","Aug 26, 2016"
GSM1721493,"GMP cell R3.60","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072672",SRX1072672,"H. Leighton Grimes","Aug 26, 2016"
GSM1721494,"GMP cell R3.61","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072673",SRX1072673,"H. Leighton Grimes","Aug 26, 2016"
GSM1721495,"GMP cell R3.62","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072674",SRX1072674,"H. Leighton Grimes","Aug 26, 2016"
GSM1721496,"GMP cell R3.63","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072675",SRX1072675,"H. Leighton Grimes","Aug 26, 2016"
GSM1721497,"GMP cell R3.64","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072676",SRX1072676,"H. Leighton Grimes","Aug 26, 2016"
GSM1721498,"GMP cell R3.65","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072677",SRX1072677,"H. Leighton Grimes","Aug 26, 2016"
GSM1721499,"GMP cell R3.66","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072678",SRX1072678,"H. Leighton Grimes","Aug 26, 2016"
GSM1721500,"GMP cell R3.67","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072679",SRX1072679,"H. Leighton Grimes","Aug 26, 2016"
GSM1721501,"GMP cell R3.68","SRA","Mus musculus",1,GPL17021,GSE70240;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1072680",SRX1072680,"H. Leighton Grimes","Aug 26, 2016"
GSM1721502,"Irf8-GFP GMP cell 1","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074087",SRX1074087,"H. Leighton Grimes","Aug 26, 2016"
GSM1721503,"Irf8-GFP GMP cell 2","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074088",SRX1074088,"H. Leighton Grimes","Aug 26, 2016"
GSM1721504,"Irf8-GFP GMP cell 3","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074089",SRX1074089,"H. Leighton Grimes","Aug 26, 2016"
GSM1721505,"Irf8-GFP GMP cell 4","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074090",SRX1074090,"H. Leighton Grimes","Aug 26, 2016"
GSM1721506,"Irf8-GFP GMP cell 5","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074091",SRX1074091,"H. Leighton Grimes","Aug 26, 2016"
GSM1721507,"Irf8-GFP GMP cell 6","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074092",SRX1074092,"H. Leighton Grimes","Aug 26, 2016"
GSM1721508,"Irf8-GFP GMP cell 7","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074093",SRX1074093,"H. Leighton Grimes","Aug 26, 2016"
GSM1721509,"Irf8-GFP GMP cell 8","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074094",SRX1074094,"H. Leighton Grimes","Aug 26, 2016"
GSM1721510,"Irf8-GFP GMP cell 9","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074095",SRX1074095,"H. Leighton Grimes","Aug 26, 2016"
GSM1721511,"Irf8-GFP GMP cell 10","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074096",SRX1074096,"H. Leighton Grimes","Aug 26, 2016"
GSM1721512,"Irf8-GFP GMP cell 11","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074097",SRX1074097,"H. Leighton Grimes","Aug 26, 2016"
GSM1721513,"Irf8-GFP GMP cell 12 (poor quality)","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074098",SRX1074098,"H. Leighton Grimes","Aug 26, 2016"
GSM1721514,"Irf8-GFP GMP cell 13","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074099",SRX1074099,"H. Leighton Grimes","Aug 26, 2016"
GSM1721515,"Irf8-GFP GMP cell 14","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074100",SRX1074100,"H. Leighton Grimes","Aug 26, 2016"
GSM1721516,"Irf8-GFP GMP cell 15","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074101",SRX1074101,"H. Leighton Grimes","Aug 26, 2016"
GSM1721517,"Irf8-GFP GMP cell 16","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074102",SRX1074102,"H. Leighton Grimes","Aug 26, 2016"
GSM1721518,"Irf8-GFP GMP cell 17","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074103",SRX1074103,"H. Leighton Grimes","Aug 26, 2016"
GSM1721519,"Irf8-GFP GMP cell 18","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074104",SRX1074104,"H. Leighton Grimes","Aug 26, 2016"
GSM1721520,"Irf8-GFP GMP cell 19","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074105",SRX1074105,"H. Leighton Grimes","Aug 26, 2016"
GSM1721521,"Irf8-GFP GMP cell 20","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074106",SRX1074106,"H. Leighton Grimes","Aug 26, 2016"
GSM1721522,"Irf8-GFP GMP cell 21","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074107",SRX1074107,"H. Leighton Grimes","Aug 26, 2016"
GSM1721523,"Irf8-GFP GMP cell 22","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074108",SRX1074108,"H. Leighton Grimes","Aug 26, 2016"
GSM1721524,"Irf8-GFP GMP cell 23","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074109",SRX1074109,"H. Leighton Grimes","Aug 26, 2016"
GSM1721525,"Irf8-GFP GMP cell 24","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074110",SRX1074110,"H. Leighton Grimes","Aug 26, 2016"
GSM1721526,"Irf8-GFP GMP cell 25","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074111",SRX1074111,"H. Leighton Grimes","Aug 26, 2016"
GSM1721527,"Irf8-GFP GMP cell 26","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074112",SRX1074112,"H. Leighton Grimes","Aug 26, 2016"
GSM1721528,"Irf8-GFP GMP cell 27","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074113",SRX1074113,"H. Leighton Grimes","Aug 26, 2016"
GSM1721529,"Irf8-GFP GMP cell 28","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074114",SRX1074114,"H. Leighton Grimes","Aug 26, 2016"
GSM1721530,"Irf8-GFP GMP cell 29 (poor quality)","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074115",SRX1074115,"H. Leighton Grimes","Aug 26, 2016"
GSM1721531,"Irf8-GFP GMP cell 30","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074116",SRX1074116,"H. Leighton Grimes","Aug 26, 2016"
GSM1721532,"Irf8-GFP GMP cell 31","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074117",SRX1074117,"H. Leighton Grimes","Aug 26, 2016"
GSM1721533,"Irf8-GFP GMP cell 32","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074118",SRX1074118,"H. Leighton Grimes","Aug 26, 2016"
GSM1721534,"Irf8-GFP GMP cell 33 (poor quality)","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074119",SRX1074119,"H. Leighton Grimes","Aug 26, 2016"
GSM1721535,"Irf8-GFP GMP cell 34","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074120",SRX1074120,"H. Leighton Grimes","Aug 26, 2016"
GSM1721536,"Irf8-GFP GMP cell 35","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074121",SRX1074121,"H. Leighton Grimes","Aug 26, 2016"
GSM1721537,"Irf8-GFP GMP cell 36","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074122",SRX1074122,"H. Leighton Grimes","Aug 26, 2016"
GSM1721538,"Irf8-GFP GMP cell 37 (poor quality)","SRA","Mus musculus",1,GPL17021,GSE70241;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1074123",SRX1074123,"H. Leighton Grimes","Aug 26, 2016"
GSM1721539,"Irf8-/- GMP cell 1","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073072",SRX1073072,"H. Leighton Grimes","Aug 26, 2016"
GSM1721540,"Irf8-/- GMP cell 2","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073073",SRX1073073,"H. Leighton Grimes","Aug 26, 2016"
GSM1721541,"Irf8-/- GMP cell 3","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073074",SRX1073074,"H. Leighton Grimes","Aug 26, 2016"
GSM1721542,"Irf8-/- GMP cell 4","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073075",SRX1073075,"H. Leighton Grimes","Aug 26, 2016"
GSM1721543,"Irf8-/- GMP cell 5","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073076",SRX1073076,"H. Leighton Grimes","Aug 26, 2016"
GSM1721544,"Irf8-/- GMP cell 6","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073077",SRX1073077,"H. Leighton Grimes","Aug 26, 2016"
GSM1721545,"Irf8-/- GMP cell 7","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073078",SRX1073078,"H. Leighton Grimes","Aug 26, 2016"
GSM1721546,"Irf8-/- GMP cell 8","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073079",SRX1073079,"H. Leighton Grimes","Aug 26, 2016"
GSM1721547,"Irf8-/- GMP cell 9","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073080",SRX1073080,"H. Leighton Grimes","Aug 26, 2016"
GSM1721548,"Irf8-/- GMP cell 10","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073081",SRX1073081,"H. Leighton Grimes","Aug 26, 2016"
GSM1721549,"Irf8-/- GMP cell 11","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073082",SRX1073082,"H. Leighton Grimes","Aug 26, 2016"
GSM1721550,"Irf8-/- GMP cell 12","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073083",SRX1073083,"H. Leighton Grimes","Aug 26, 2016"
GSM1721551,"Irf8-/- GMP cell 13","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073084",SRX1073084,"H. Leighton Grimes","Aug 26, 2016"
GSM1721552,"Irf8-/- GMP cell 14","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073085",SRX1073085,"H. Leighton Grimes","Aug 26, 2016"
GSM1721553,"Irf8-/- GMP cell 15","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073086",SRX1073086,"H. Leighton Grimes","Aug 26, 2016"
GSM1721554,"Irf8-/- GMP cell 16","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073087",SRX1073087,"H. Leighton Grimes","Aug 26, 2016"
GSM1721555,"Irf8-/- GMP cell 17","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073088",SRX1073088,"H. Leighton Grimes","Aug 26, 2016"
GSM1721556,"Irf8-/- GMP cell 18","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073089",SRX1073089,"H. Leighton Grimes","Aug 26, 2016"
GSM1721557,"Irf8-/- GMP cell 19","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073090",SRX1073090,"H. Leighton Grimes","Aug 26, 2016"
GSM1721558,"Irf8-/- GMP cell 20","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073091",SRX1073091,"H. Leighton Grimes","Aug 26, 2016"
GSM1721559,"Irf8-/- GMP cell 21","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073092",SRX1073092,"H. Leighton Grimes","Aug 26, 2016"
GSM1721560,"Irf8-/- GMP cell 22","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073093",SRX1073093,"H. Leighton Grimes","Aug 26, 2016"
GSM1721561,"Irf8-/- GMP cell 23 (poor quality)","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073094",SRX1073094,"H. Leighton Grimes","Aug 26, 2016"
GSM1721562,"Irf8-/- GMP cell 24","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073095",SRX1073095,"H. Leighton Grimes","Aug 26, 2016"
GSM1721563,"Irf8-/- GMP cell 25","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073096",SRX1073096,"H. Leighton Grimes","Aug 26, 2016"
GSM1721564,"Irf8-/- GMP cell 26","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073097",SRX1073097,"H. Leighton Grimes","Aug 26, 2016"
GSM1721565,"Irf8-/- GMP cell 27","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073098",SRX1073098,"H. Leighton Grimes","Aug 26, 2016"
GSM1721566,"Irf8-/- GMP cell 28","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073099",SRX1073099,"H. Leighton Grimes","Aug 26, 2016"
GSM1721567,"Irf8-/- GMP cell 29","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073100",SRX1073100,"H. Leighton Grimes","Aug 26, 2016"
GSM1721568,"Irf8-/- GMP cell 30","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073101",SRX1073101,"H. Leighton Grimes","Aug 26, 2016"
GSM1721569,"Irf8-/- GMP cell 31","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073102",SRX1073102,"H. Leighton Grimes","Aug 26, 2016"
GSM1721570,"Irf8-/- GMP cell 32","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073103",SRX1073103,"H. Leighton Grimes","Aug 26, 2016"
GSM1721571,"Irf8-/- GMP cell 33","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073104",SRX1073104,"H. Leighton Grimes","Aug 26, 2016"
GSM1721572,"Irf8-/- GMP cell 34","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073105",SRX1073105,"H. Leighton Grimes","Aug 26, 2016"
GSM1721573,"Irf8-/- GMP cell 35","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073106",SRX1073106,"H. Leighton Grimes","Aug 26, 2016"
GSM1721574,"Irf8-/- GMP cell 36","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073107",SRX1073107,"H. Leighton Grimes","Aug 26, 2016"
GSM1721575,"Irf8-/- GMP cell 37","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073108",SRX1073108,"H. Leighton Grimes","Aug 26, 2016"
GSM1721576,"Irf8-/- GMP cell 38","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073109",SRX1073109,"H. Leighton Grimes","Aug 26, 2016"
GSM1721577,"Irf8-/- GMP cell 39","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073110",SRX1073110,"H. Leighton Grimes","Aug 26, 2016"
GSM1721578,"Irf8-/- GMP cell 40","SRA","Mus musculus",1,GPL17021,GSE70242;GSE70245,"SRA Experiment","ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByExp/sra/SRX/SRX107/SRX1073111",SRX1073111,"H. Leighton Grimes","Aug 26, 2016"
